6,8,1,9,5,3,4,2,7
4,9,2,1,7,8,5,6,3
5,3,7,6,4,2,1,9,8
3,2,5,7,6,9,8,4,1
8,7,4,3,2,1,9,5,6
9,1,6,5,8,4,7,3,2
1,5,3,2,9,7,6,8,4
2,4,9,8,1,6,3,7,5
7,6,8,4,3,5,2,1,9
